mineke_lemma_id	mineke_lemma	mineke_entry_number	biller_match_lemma_id	biller_match_lemma	biller_match_billerbeck_id	biller_match_entry_number	biller_match_similarity	headword_match_greek_headword	headword_match_billerbeck_id	headword_match_meineke_id	headword_match_nodegoat_id	headword_match_similarity	headword_target_lemma_id	agree_target
135867	Ἀραβία	4	96937	Ἀραβία	Α367	367	1.000000	Ἀραβία	Α367	107.17	ngRY8D384TIh8SYZdTA1bAYOVTKGhZeEGTJb8VYZ	1.000000	96937	1
135869	Ἀραιθυρέα		96943	Ἀραιθυρέα	Α373	373	1.000000	Ἀραιθυρέα	Α373	108.15	ngXE8v980YEn4YEvjYQ7iGEsBZQMnFkwMYFh4BEv	1.000000	96943	1
135871	Ἀρακύνθος		96945	Ἀράκυνθος	Α375	375	1.000000	Ἀράκυνθος	Α375	109.8	ngZG9x182Zmp6AGplAS9jIGODASOpHmyOZ1j6DGp	1.000000	96945	1
135872	Ἀράντια		96946	Ἀραντία	Α376	376	1.000000	Ἀραντία	Α376	109.11	ngAH9y283ARq6BHMmBz04JHPEATPqInzPASk6EHM	1.000000	96946	1
135873	Ἀραξα		96947	Ἄραξα	Α377	377	1.000000	Ἄραξα	Α377	109.13	ngBI9z384BIr7CIvnC416KIUFCaQrJoaQBJl7FIv	1.000000	96947	1
135875	Ἀραξῆς		96949	Ἀράξης	Α379	379	1.000000	Ἀράξης	Α379	109.18	ngDK9x586FKt9EKPpE635MKSHEWStLqySFLn9HKP	1.000000	96949	1
135876	Ἀράφεια		96950	Ἀράφεια	Α380	380	1.000000	Ἀράφεια	Α380	109.21	ngEL9y687FburFLSqEd4oNLBIFXTuMrzTFcorILS	1.000000	96950	1
135877	Ἀραφῆν		96951	Ἀραφήν	Α381	381	1.000000	Ἀραφήν	Α381	110.1	ngFM9z788GsvsGMBrF857OMOJFeUvNsaUG7psJMB	1.000000	96951	1
135879	Ἀραχωσία		96953	Ἀραχωσία	Α383	383	1.000000	Ἀραχωσία	Α383	110.10	ngHO9b980IOxuIOTtJA79QOWLIAWxPucWIPruLOT	1.000000	96953	1
135880	Ἀραχωτοί		96954	Ἀραχωτοί	Α384	384	1.000000	Ἀραχωτοί	Α384	110.13	ngMT0E081NDc5NTAyOV8xVTBQMFBcUzFBNEw5QTA	1.000000	96954	1
135889	Ἀργαῖς		96963	Ἀργαΐς	Α393	393	1.000000	Ἀργαΐς	Α393	111.15	ngVC0H980XCliWCRhXE71ECqZGOJ1DiuKV9fhZCt	1.000000	96963	1
135890	Ἀργανθων		96964	Ἀργανθών	Α394	394	1.000000	Ἀργανθών	Α394	111.17	ngWD1m081YDm1XDAiW180FDLAHPK3EjvLXEg0ADW	1.000000	96964	1
135893	Ἀργεννοῦσα	2	96966	Ἀργέννουσα	Α396	396	1.000000	Ἀργέννουσα	Α396	112.3	ngYF1G283AFo7ZFwkY30iHFNCJRM3GlxNAGi7CFY	1.000000	96966	1
135895	Ἀργίλα	4	96968	Ἄργιλα	Α398	398	1.000000	Ἄργιλα	Α398	112.11	ngAH1A485BRq5BHImA52mJHFELTOnInFPBIk5EHA	1.000000	96968	1
135896	Ἀργίλος	5	96969	Ἄργιλος	Α399	399	1.000000	Ἄργιλος	Α399	112.13	ngBI1X586DSrnCIFnBU3lKKmFBaP9JoYQCTllFIP	1.000000	96969	1
135897	Ἀργος	6	96970	Ἄργος	Α400	400	1.000000	Ἄργος	Α400	112.18	ngCJ1U687DTspDJKoCL4nLJPGNVQnKpHRC6m7GJU	1.000000	96970	1
135898	Ἄργος		96970	Ἄργος	Α400	400	1.000000	Ἄργος	Α400	112.18	ngCJ1U687DTspDJKoCL4nLJPGNVQnKpHRC6m7GJU	1.000000	96970	1
135900	Ἀργύννιον	1	96972	<Ἀργύννιον	Α402	402	1.000000	Ἀργύννιον	Α402	114.8	ngEL1E889Ebu3FLSqE96pNLvIEdTuMrFTEco3ILS	1.000000	96972	1
135901	Ἀργυρά		96973	Ἀργυρᾶ	Α403	403	1.000000	Ἀργυρᾶ	Α403	115.1	ngFM1B980HMv3GMRrFO70OMaJGYUvNsCUHNp3JMR	1.000000	96973	1
135903	Ἀργύριππα		96975	Ἀργύριππα	Α405	405	1.000000	Ἀργύριππα	Α405	115.7	ngHO2D182IuxuIOZtI292QOELJAWxPuEWI1ruLOZ	1.000000	96975	1
135904	Ἀργύρος		96976	Ἄργυρος	Α406	406	1.000000	Ἄργυρος	Α406	115.12	ngIP2E283KZyvJPIuKR0sRPFMIBXyQvFXKAsvMPI	1.000000	96976	1
135909	Ἄρειος πάγος		99801	Ἄρειος πάγος	Α412	412	1.000000	Ἄρειος πάγος	Α412	117.1	ngOV2K889OVe2PVGaQX60XVXSOnDeWbLDOWy2SVG	1.000000	99801	1
135916	Ἀρκάδες	2	99816	Ἀρκάδες	Α427	427	1.000000	Ἀρκάδες	Α427	119.14	ngDK4H384DKtpEKtpDM1pMKWHEcStLqISDLnpHKt	1.000000	99816	1
135923	Ἀρκτῶν νῆσος	2	99823	Ἄρκτων νῆσος	Α434	434	1.000000	Ἄρκτων νῆσος	Α434	122.3	ngKR5W081LRavLRKwK180TRPOLDZaSxXZLSuvORK	1.000000	99823	1
135925	Ἀρμένη	4	99825	Ἀρμένη	Α436	436	1.000000	Ἀρμένη	Α436	122.17	ngMT5Y283MzcwNTQyN30yVTBQNFBcUzZBM2wwQTQ	1.000000	99825	1
135926	Ἀρμενία		99826	Ἀρμενία	Α437	437	1.000000	Ἀρμενία	Α437	123.3	ngNU5Z384OEdyOUlzPW17WUORNmCdVaACOFxyRUl	1.000000	99826	1
135932	Ἀρπάγια		99832	Ἁρπάγια	Α443	443	1.000000	Ἁρπάγια	Α443	124.9	ngTA5B980Ugj0UAXfVC7gCAsXTsIjBgCIU9d0XAX	1.000000	99832	1
135933	Ἀρπαλυκεία		99833	Ἁρπαλύκεια	Α444	444	1.000000	Ἁρπαλύκεια	Α444	124.11	ngUB6C081WLk3VBIgUD85DBDYVtJkChDJWMe3YBI	1.000000	99833	1
135946	Ἀρταία	1	99845	Ἀρταία	Α456	456	1.000000	Ἀρταία	Α456	127.4	ngGN7w283INwqHNasHf04PNDKGZVwOtxVIOqqKNa	1.000000	99845	1
135947	Ἀρτακή	2	99846	Ἀρτάκη	Α457	457	1.000000	Ἀρτάκη	Α457	127.13	ngHO7x384IOx8IOZtH417QOILHgWxPuyWIPr8LOZ	1.000000	99846	1
135949	Ἀρταξάτα	1	99848	Ἀρτάξατα	Α459	459	1.000000	Ἀρτάξατα	Α459	128.1	ngJQ7z586Jwz5KQJvKC39SQWNKCYzRwaYJ5t5NQJ	1.000000	99848	1
135962	Ἀσδύνις	4	99861	Ἄσδυνις	Α472	472	1.000000	Ἄσδυνις	Α472	130.14	ngWD8u889XDmjXDIiXF68FDXAXvLmEjvLXEgjADI	1.000000	99861	1
135964	Ἀσία	6	99863	Ἀσία	Α474	474	1.000000	Ἀσία	Α474	130.20	ngYF9w081Yvo4ZFUkYH8jHFHCZxNoGlxNYwi4CFU	1.000000	99863	1
135966	Ἀσίνη		99864	Ἀσίνη	Α475	475	1.000000	Ἀσίνη	Α475	131.11	ngZG9x182Zmp6AGplZ292IGuDASOpHmyOZ1j6DGp	1.000000	99864	1
135968	Ἀσκάλων		99865	Ἀσκάλων	Α476	476	1.000000	Ἀσκάλων	Α476	131.15	ngAH9y283ARq6BHMmBz0lJHvEATPqInzPASk6EHM	1.000000	99865	1
135969	Ἀσκιται	1	102753	Ἀσκῖται	Α478	478	1.000000	Ἀσκῖται	Α478	133.4	ngCJ9w485ETs8DJGoDb2oLJRGDVRsKpxREUm8GJG	1.000000	102753	1
135973	Ἄσπαλαθεια	2	102757	Ἀσπαλάθεια	Α482	482	1.000000	Ἀσπαλάθεια	Α482	134.5	ngGN9a889HXwsHNYsHP62PNxKHfVwOtbVHYqsKNY	1.000000	102757	1
135976	Ἄσπις	5	105722	Ἀσπίς	Α485	485	1.000000	Ἀσπίς	Α485	134.15	ngNU0F182OUd1OUdzNm9zWUmRNmCdVaGCOVx1RUd	1.000000	105722	1
135980	Ἄσσος		102766	Ἀσσός	Α492	492	1.000000	Ἀσσός	Α492	136.7	ngUB0s889WBk1VBYgVN68DBpYFNI3ChtJV8e8YBY	1.000000	102766	1
135982	Ἀσσυρία		102767	Ἀσσυρία	Α493	493	1.000000	Ἀσσυρία	Α493	137.3	ngVC0H980XCliWCRhWE79ECqZGOJ1DiuKV9fhZCD	1.000000	102767	1
135983	Ἀσσώριον		102769	Ἀσσώριον	Α494	495	1.000000	Ἀσσώριον	Α494	137.7	ngWD1m081YDm1XDWiYF8iFDrAHPK3EjvLXEgjADu	1.000000	102769	1
135985	Ἀσταί		102770	Ἀσταί	Α496	496	1.000000	Ἀσταί	Α496	137.12	ngYF1G283AFo7ZFwkZR03HFLCJRM3GlxNAGi7CFC	1.000000	102770	1
135986	Ἄστακος		102771	Ἀστακός	Α497	497	1.000000	Ἀστακός	Α497	137.14	ngZG1V384BQplAGLlAI13IGODKSNlHmuOZxj5DGH	1.000000	102771	1
135989	Ἀστελεβή	3	102774	Ἀστελέβη	Α500	500	1.000000	Ἀστελέβη	Α500	138.8	ngCJ1U687DTspDJGoD74pLJPGNVQnKpHRC6m6GJs	1.000000	102774	1
135995	ἄστυ		102775	Ἄστυ	Α505	505	1.000000	Ἄστυ	Α505	139.12	ngHO2D182IuxuIOZtI292QOWLHAWxPuEWI1ruLOZ	1.000000	102775	1
135996	Ἀστυπάλαια	1	102776	Ἀστυπάλαια	Α506	506	1.000000	Ἀστυπάλαια	Α506	140.8	ngIP2E283KZyvJPIuKB06RPRMJhXyQvFXKAsvMPI	1.000000	102776	1
135997	Ἀσχείον	1	102779	Ἄσχειον	Α509	509	1.000000	Ἄσχειον	Α509	141.3	ngLS2H586LybxMSDxLU3yUSkPMkAbTyIAL5vxPSD	1.000000	102779	1
135998	Ἄταβυρον	2	102780	Ἀτάβυρον	Α510	510	1.000000	Ἀτάβυρον	Α510	141.5	ngMT2I687NDczNTYyM740VTRQOFBcUzJBNEwzQTY	1.000000	102780	1
136000	Ἀταλάντη	4	102782	Ἀταλάντη	Α512	512	1.000000	Ἀταλάντη	Α512	141.12	ngOV2K889OVe2PVGaQX60XVHSPnDeWbLDOWy2SVG	1.000000	102782	1
136013	Ἀτρηνή	4	102794	Ἀτρήνη	Α524	524	1.000000	Ἀτρήνη	Α524	143.12	ngAH4E081Axq3BHWmCT8nJHPEBTPqInFPAyk3EHW	1.000000	102794	1
136016	Ἀτταλεία		102797	Ἀττάλεια	Α527	527	1.000000	Ἀττάλεια	Α527	144.4	ngDK4H384DKtpEKtpDW17MKuHEcStLqISDLnpHKt	1.000000	102797	1
136018	Ἀτταλυδά		102799	Ἀττάλυδα	Α529	529	1.000000	Ἀττάλυδα	Α529	144.11	ngFM4F586HMvrGMNrFY30OMCJGYUvNsGUHNprJMN	1.000000	102799	1
136022	Αὐασις		102803	Αὔασις	Α533	533	1.000000	Αὔασις	Α533	145.1	ngJQ4J980KAz1KQFvJC71SQONKCYzRwKYKBt1NQF	1.000000	102803	1
136026	Αὐγουσταί		102807	Αὔγουσται	Α537	537	1.000000	Αὔγουσται	Α537	145.14	ngNU5Z384OEdyOUlzPW18WUmROmCdVaACOFxyRUl	1.000000	102807	1
136027	Αὐενίων		102808	Αὐενιών	Α538	538	1.000000	Αὐενιών	Α538	145.16	ngOV5A485OVeyPVKaP52zXVfSPnDeWbBDOWyySVK	1.000000	102808	1
136028	Αὐλαί		102809	Αὐλαί	Α539	539	1.000000	Αὐλαί	Α539	145.19	ngPW5B586PWf7QWXbQY38YWITQoEfXcCEPXz7TWX	1.000000	102809	1
136030	Αὐλίς	1	102811	Αὐλίς	Α541	541	1.000000	Αὐλίς	Α541	147.1	ngRY5Z788TYh9SYRdSA5dAYGVSKGhZeAGTZb9VYR	1.000000	102811	1
136031	Αὐλών	2	102812	Αὐλών	Α542	542	1.000000	Αὐλών	Α542	147.6	ngSZ5E889SJi1TZOeSr6eBZXWULHiAfFHSKc1WZO	1.000000	102812	1
136032	Αὐσέις	3	102813	Αὐσεῖς	Α543	543	1.000000	Αὐσεῖς	Α543	147.11	ngTA5B980Ugj0UAXfVC73CAQXTMIjBgCIU9d0XAX	1.000000	102813	1
136040	Ἀφάναι		102820	Ἀφάναι	Α551	550	1.000000	Ἀφάναι	Α551	149.1	ngBI6v788Byr8CINnCU5oKIOFCUQrJowQBzl8FIN	1.000000	102820	1
136041	Ἀφειδάντες		102822	Ἀφείδαντες	Α552	552	1.000000	Ἀφείδαντες	Α552	149.4	ngCJ6w889Cps9DJwoDL62LJLGDbRsKpxRC8m9GJw	1.000000	102822	1
136042	Ἄφεται		102823	Ἀφεταί	Α553	553	1.000000	Ἀφεταί	Α553	149.6	ngDK6t980FKt4EKLpEW70MKyHFWStLquSFLn4HKL	1.000000	102823	1
136047	Ἀφροδισίας		105795	Ἀφροδισιάς	Α558	558	1.000000	Ἀφροδισιάς	Α558	150.11	ngIP7y485JvysJPUuJh25RPXMJBXyQvzXJ4ssMPU	1.000000	105795	1
136050	Ἀχαιΐα		105799	Ἀχαιία	Α562	562	1.000000	Ἀχαιία	Α562	151.6	ngMT7c889Mjc8NTMyNl6zVTRQNFBcUzdBMkw8QTM	1.000000	105799	1
136056	Ἀχελῷος		105804	Ἀχελῷος	Α567	567	1.000000	Ἀχελῷος	Α567	151.19	ngRY8D384TIh8SYZdTK18AYOVSKGhZeEGTJb8VYZ	1.000000	105804	1
136064	Βαβύλη		105820	Βαβύλη	Β2	2	1.000000	Βαβύλη	Β2	154.8	ngHO9b980IOxuIOTtJA72QOALIgWxPucWIPruLOT	1.000000	105820	1
136067	Βαβυλών		105823	Βαβυλών	Β5	5	1.000000	Βαβυλών	Β5	154.14	ngOV0G283Ple4PVKaPH04XVBSQHDeWbHDPmy4SVK	1.000000	105823	1
136071	Βαγιστανά		105826	Βαγίστανα	Β8	8	1.000000	Βαγίστανα	Β8	155.8	ngRY0J586RYh5SYRdRA30AYOVRKGhZeKGRZb5VYR	1.000000	105826	1
136075	Βαιάκη		105830	Βαιάκη	Β12	12	1.000000	Βαιάκη	Β12	155.16	ngVC0H980XCliWCRhWE7gECSZGOJ1DiuKV9fhZCD	1.000000	105830	1
136081	Βάϊτιον		105834	Βαίτιον	Β17	16	1.000000	Βαίτιον	Β17	156.7	ngAH1A485BRq5BHImAT27JHNELTOnInFPBIk5EHO	1.000000	105834	1
136082	Βαίτις		105835	Βαῖτις	Β18	17	1.000000	Βαῖτις	Β18	156.9	ngBI1X586DSrnCITnB637KKmFBaP9JoYQBJloFIN	1.000000	105835	1
136084	Βάκτρα		105838	Βάκτρα	Β20	20	1.000000	Βάκτρα	Β20	156.13	ngDK1D788DKt1EKVpEc5qMKAHDWStLqESDLn1HKV	1.000000	105838	1
136087	Βάλα		105841	Βάλα	Β23	23	1.000000	Βάλα	Β23	156.20	ngGN2G081GXw4HNasG18sPNLKHZVwOtHVGYq4KNa	1.000000	105841	1
136090	Βαλδός		105844	Βάλδος	Β26	26	1.000000	Βάλδος	Β26	157.3	ngJQ2F384KQzvKQJvJS14SQWNJCYzRwGYKRtvNQJ	1.000000	105844	1
136091	Βάλις		105846	Βᾶλις	Β27	28	1.000000	Βᾶλις	Β27	157.7	ngKR2G485LhaxLRewLD2wTRPOLDZaSxHZLiuxORe	1.000000	105846	1
136093	Βάλλα		105847	Βάλλα	Β29	29	1.000000	Βάλλα	Β29	157.11	ngMT2I687NDczNTYyNF4wVTFQMlBcUzJBNEwzQTY	1.000000	105847	1
136096	Βαντία		105850	Βαντία	Β32	32	1.000000	Βαντία	Β32	157.17	ngPW2L980Pmf4QWDbQo7cYWkTQIEfXcMEPnz4TWD	1.000000	105850	1
136097	Βάντιοι		105851	Βάντιοι	Β33	33	1.000000	Βάντιοι	Β33	158.1	ngQX3I081SXg3RXQcQ182ZXDUSJFgYdJFSYa3UXQ	1.000000	105851	1
136099	Βαράκη		105853	Βαράκη	Β35	35	1.000000	Βαράκη	Β35	158.5	ngSZ3K283Tfi5TZKeS302BZFWSLHiAfLHT2c5WZK	1.000000	105853	1
136108	Βάρις		105861	Βάρις	Β43	43	1.000000	Βάρις	Β43	159.8	ngAH4E081Axq3BHWmCT80JHPEBTPqInFPAyk3EHW	1.000000	105861	1
136113	Βάσηρα		105866	Βάσηρα	Β48	48	1.000000	Βάσηρα	Β48	160.1	ngFM4F586HMvrGMNrFY39OMUJFYUvNsGUHNprJMN	1.000000	105866	1
136117	Βελγική	6	108926	Βελγίκη	Β60	60	1.000000	Βελγίκη	Β60	161.15	ngRY5Z788TYh9SYRdSA57AYOVSKGhZeAGTZb9VYR	1.000000	108926	1
136120	Βέλιτρα		108929	Βέλιτρα	Β63	63	1.000000	Βέλιτρα	Β63	162.1	ngUB6C081WLk3VBIgUt8hDBJYUNJkChDJWMe3YBI	1.000000	108929	1
136126	Βέννα		108933	Βέννα	Β67	67	1.000000	Βέννα	Β67	162.17	ngYF6G485ZPoiZFokYx2iHFHCYxNoGlHNZQiiCFo	1.000000	108933	1
136127	Βεργέπολις		108935	Βεργέπολις	Β69	69	1.000000	Βεργέπολις	Β69	163.13	ngAH6I687AxqkBHImAJ49JHFEATPqInJPAykkEHI	1.000000	108935	1
136128	Βέργη		108936	Βέργη	Β70	70	1.000000	Βέργη	Β70	163.14	ngBI6v788Byr8CINnCU58KIwFCUQrJowQBzl8FIN	1.000000	108936	1
136129	Βερεκυντός		108938	Βερέκυντος	Β71	72	1.000000	Βερέκυντος	Β71	163.19	ngCJ6w889Cps9DJwoDL63LJPGDVRsKpxRC8m9GJw	1.000000	108938	1
136138	Βηρυτὸς		108954	Βηρυτός	Β88	88	1.000000	Βηρυτός	Β88	167.8	ngTA8L586TKjdUAXfVC3gCAIXTMH9B6eITBddXAH	1.000000	108954	1
136142	Βιέννος		108960	Βίεννος	Β94	94	1.000000	Βίεννος	Β94	168.16	ngZG9x182Zmp6AGplZ293IGIDAyOpHmyOZ1j6DGp	1.000000	108960	1
136144	Βιζύη		108961	Βιζύη	Β95	95	1.000000	Βιζύη	Β95	169.13	ngAH9y283ARq6BHMmBz0nJHzEBzPqInzPASk6EHM	1.000000	108961	1
136145	Βιζώνη		108962	Βιζώνη	Β96	96	1.000000	Βιζώνη	Β96	169.15	ngBI9z384BIr7CIvnC417KIwFDUQrJoaQBJl7FIv	1.000000	108962	1
136147	Βιθυνία		108964	Βιθυνία	Β98	98	1.000000	Βιθυνία	Β98	169.19	ngDK9x586FKt9EKPpE638MKQHFWStLqySFLn9HKP	1.000000	108964	1
136149	Βιθυνίον		108965	Βιθύνιον	Β99	99	1.000000	Βιθύνιον	Β99	170.6	ngEL9y687FburFLSqEN49NLJIGXTuMrzTFcorILS	1.000000	108965	1
136152	Βίλβινα		108968	Βίλβινα	Β102	102	1.000000	Βίλβινα	Β102	170.14	ngHO9b980IOxuIOTtJA71QOALIgWxPucWIPruLOT	1.000000	108968	1
136156	Βιστονία		108972	Βιστονία	Β106	106	1.000000	Βιστονία	Β106	171.8	ngPW0H384Pcf3QWXbPY18YWgTPoEfXcIEP3z3TWX	1.000000	108972	1
136157	Βιτέλλα		108973	Βίτελλα	Β107	107	1.000000	Βίτελλα	Β107	171.18	ngQX0I485RHg6RXEcRJ25ZXZUQpFgYdJFRIa6UXE	1.000000	108973	1
136158	Βλαύδος		108974	Βλαῦδος	Β108	108	1.000000	Βλαῦδος	Β108	171.19	ngRY0J586RYh5SYRdRA38AYEVSKGhZeKGRZb5VYR	1.000000	108974	1
136159	Βλέμυες	1	108975	Βλέμυες	Β109	109	1.000000	Βλέμυες	Β109	172.1	ngSZ0K687Spi7TZKeUL40BZnWSLHiAfLHSqc7WZK	1.000000	108975	1
136160	Βοαύλεια	2	108976	Βοαύλεια	Β110	110	1.000000	Βοαύλεια	Β110	172.4	ngTA0n788VAj8UAPfVM50CAGXEMH1BgsIUBdfXAn	1.000000	108976	1
136161	Βοβωνία	3	108977	Βοβωνία	Β111	111	1.000000	Βοβωνία	Β111	172.5	ngUB0s889WBk1VBYgU968DBZYFNI3ChtJV8e8YBU	1.000000	108977	1
136163	Βοῖβη	5	108979	Βοίβη	Β113	113	1.000000	Βοίβη	Β113	172.9	ngWD1m081YDm1XDAiWF82FDLAHPK3EjvLXEg0ADO	1.000000	108979	1
136167	Βοιωτία		108982	Βοιωτία	Β116	116	1.000000	Βοιωτία	Β116	173.4	ngZG1V384BQplAGLlA41jIGuDKSNlHmuOZxj5DGp	1.000000	108982	1
136168	Βόλβαι		108983	Βόλβαι	Β117	117	1.000000	Βόλβαι	Β117	174.8	ngAH1A485BRq5BHEmCJ27JHNELTOnInFPBIk4EHy	1.000000	108983	1
136169	Βολβιτίνη		108984	Βολβιτίνη	Β118	118	1.000000	Βολβιτίνη	Β118	174.11	ngBI1X586DSrnCIXnB637KKmFBaP9JoYQBzloFIN	1.000000	108984	1
136170	Βολίνη		108985	Βολίνη	Β119	119	1.000000	Βολίνη	Β119	174.14	ngCJ1U687DTspDJGoEV4mLJxGNVQnKpHRC6m6GJw	1.000000	108985	1
136171	Βολισσός		108986	Βολισσός	Β120	120	1.000000	Βολισσός	Β120	174.16	ngDK1D788DKt1EKVpEc57MKAHFWStLqESDLn1HKV	1.000000	108986	1
136179	Βορυσθένης		108994	Βορυσθένης	Β128	128	1.000000	Βορυσθένης	Β128	176.12	ngLS2H586LybxMSDxLU3yUSUPMkAbTyIAL5vxPSD	1.000000	108994	1
136183	Βόστρα		115295	Βόστρα	Β131	131	1.000000	Βόστρα	Β131	179.9	ngOV2K889OVe2PVGaQX68XVTSQHDeWbLDOWy2SVG	1.000000	115295	1
136186	Βούβαστος		115298	Βούβαστος	Β134	134	1.000000	Βούβαστος	Β134	179.17	ngRY3N182RIh5SYldSq9eAYGVRKGhZeOGRJb5VYl	1.000000	115298	1
136187	Βούβων		115299	Βουβών	Β135	135	1.000000	Βουβών	Β135	179.22	ngSZ3K283Tfi5TZKeS302BZrWTrHiAfLHT2c5WZK	1.000000	115299	1
136188	Βούδεια	1	115300	Βούδεια	Β136	136	1.000000	Βούδεια	Β136	180.3	ngTA3L384VKj7UAFfUs1dCAsXTsIjBgMIVLd7XAF	1.000000	115300	1
136195	Βουκεφάλεια		115306	Βουκεφάλεια	Β142	142	1.000000	Βουκεφάλεια	Β142	181.13	ngZG3D980AGp2AGplZS7jIGyDZyOpHmEOAHj2DGp	1.000000	115306	1
136196	Βουκιννα		115307	Βούκιννα	Β143	143	1.000000	Βούκιννα	Β143	182.1	ngAH4E081Axq2BHMmBJ8kJHBEAzPqInFPAyk2EHM	1.000000	115307	1
136197	Βουλινοι		115308	Βουλῖνοι	Β144	144	1.000000	Βουλῖνοι	Β144	182.3	ngBI4F182BornCIvnBK96KIUFCaQrJoGQB1lnFIv	1.000000	115308	1
136198	Βουλις		115309	Βοῦλις	Β145	145	1.000000	Βοῦλις	Β145	182.5	ngCJ4G283CTsnDJOoC30oLJHGEVRsKpHRCUmnGJO	1.000000	115309	1
136201	Βουννος		115312	Βοῦννος	Β148	148	1.000000	Βοῦννος	Β148	182.12	ngFM4F586HMvqGMdrGO39OMSJFYUvNsGUHNpqJMd	1.000000	115312	1
136206	Βούφια	2	115323	Βουφία	Β159	159	1.000000	Βουφία	Β159	184.5	ngQX5C687Qng8RXocQ74cZXZURpFgYdDFQoa8UXo	1.000000	115323	1
136210	Βραχία	6	115327	Βραχία	Β163	163	1.000000	Βραχία	Β163	184.14	ngUB6C081WLk2VBkgUt83DBHYUNJkChDJWMe2YBk	1.000000	115327	1
136212	Βραχυλη		115329	Βραχύλη	Β165	165	1.000000	Βραχύλη	Β165	185.5	ngWD6E283XtmhXDKiXF02FDLAYPLmEjFLXughADK	1.000000	115329	1
136213	Βρεα		115330	Βρέα	Β166	166	1.000000	Βρέα	Β166	185.7	ngXE6F384Xun8YErjYw16GEsBXQMnFkGMXvh8BEr	1.000000	115330	1
136226	Βρυγίας	4	115342	Βρυγίας	Β178	178	1.000000	Βρυγίας	Β178	187.8	ngJQ7z586Jwz5KQJvJS3tSQaNKiYzRwaYJ5t5NQJ	1.000000	115342	1
136227	Βρύγιον	5	115343	Βρύγιον	Β179	179	1.000000	Βρύγιον	Β179	187.9	ngKR7a687LBa7LRYwLj48TRPOMDZaSxbZLCu7ORY	1.000000	115343	1
136229	Βρύλλιον	7	115345	Βρύλλιον	Β181	181	1.000000	Βρύλλιον	Β181	187.13	ngMT7c889Mjc8NTYyM960VTFQNlBcUzdBMkw8QTY	1.000000	115345	1
136230	Βρύξ	8	115346	Βρύξ	Β182	182	1.000000	Βρύξ	Β182	187.17	ngNU7Z980PUdaOURzOW7xWUKRNGCdVaACPVxaRUR	1.000000	115346	1
136231	Βρυσάκιον		115347	Βρυσάκιον	Β183	183	1.000000	Βρυσάκιον	Β183	188.1	ngOV8e081OFe0PVKaOH82XVBSPHDeWbfDOGy0SVK	1.000000	115347	1
136232	Βύβλος	2	115352	Βύβλος	Β188	188	1.000000	Βύβλος	Β188	188.12	ngTA8L586TKjdUABfTM36CAsXTMH9B6eITBddXAH	1.000000	115352	1
136233	Βύζαντες	3	115354	Βύζαντες	Β189	189	1.000000	Βύζαντες	Β189	189.3	ngUB8s687VhkhVBogV74gDBVYUtJkChtJV6ehYBo	1.000000	115354	1
136235	Βυζάντιον	12	115355	Βυζάντιον	Β190	190	1.000000	Βυζάντιον	Β190	189.12	ngVC8t788XMl8WCRhXO57ECSZXOKlDiuKXNf8ZCR	1.000000	115355	1
136236	Βυζάντιον	1	115355	Βυζάντιον	Β190	190	1.000000	Βυζάντιον	Β190	189.12	ngVC8t788XMl8WCRhXO57ECSZXOKlDiuKXNf8ZCR	1.000000	115355	1
136238	Βωμοί	2	115364	Βωμοί	Β199	199	1.000000	Βωμοί	Β199	191.3	ngEL9y687FbuqFLMqFX47NLNIEdTuMrzTFcoqILM	1.000000	115364	1
136240	Βωταχίδαι	4	115366	Βωταχίδαι	Β201	201	1.000000	Βωταχίδαι	Β201	191.12	ngGN9a889HXwsHNwsH96rPNVKHZVwOtbVHYqsKNw	1.000000	115366	1
136241	Γάβα	5	115367	Γάβα	Γ1	1	1.000000	Γάβα	Γ1	191.15	ngHO9b980IOxuIOPtHg71QOMLIAWxPucWIPruLOP	1.000000	115367	1
136243	Γάβαλα	7	115369	Γάβαλα	Γ3	3	1.000000	Γάβαλα	Γ3	191.19	ngNU0F182OUd2OUJzOm9zWUiRNGCdVaGCOVx2RUJ	1.000000	115369	1
136244	Γαβαούπολις		115370	Γαβαούπολις	Γ4	4	1.000000	Γαβαούπολις	Γ4	192.1	ngOV0G283Ple4PVCaOX07XVTSOHDeWbHDPmy4SVC	1.000000	115370	1
136245	Γάββα		115371	Γάββα	Γ5	5	1.000000	Γάββα	Γ5	192.4	ngPW0H384Pcf3QWjbP41bYWoTQoEfXcIEP3z3TWj	1.000000	115371	1
136248	Γάγγρα		121772	Γάγγρα	Γ8	8	1.000000	Γάγγρα	Γ8	192.11	ngSZ0K687Spi7TZmeSB47BZHWSLHiAfLHSqc7WZm	1.000000	121772	1
136252	Γαθέαι		121781	Γαθεαί	Γ17	17	1.000000	Γαθεαί	Γ17	195.9	ngBI1B586BSr8CINnCa35KKmFB6PlJosQCzl7FIF	1.000000	121781	1
136254	Γαλάδα	1	121783	Γάλαδα	Γ19	19	1.000000	Γάλαδα	Γ19	196.3	ngDK1D788DKt1EKVpFM5nMKyHDWStLqESDLn1HKV	1.000000	121783	1
136257	Γαλάται	4	121786	Γαλάται	Γ22	22	1.000000	Γαλάται	Γ22	196.14	ngGN2G081GXw5HNYsH18sPNHKHfVwOtHVGYq5KNY	1.000000	121786	1
